Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,rule id,rel id
0,-0.03739359974861145,-0.1414383695810102,0.12439880333840847,-0.07618330419063568,-0.09156575985252856,0.08011928573250769,-0.11580527294427158,0.1360483719035983,-0.01047515869140625,0.08618455380201341,0.1923694424331188,-0.4332625269889832,-0.009522891312371941,-0.08036409271880983,-0.0035862741060554977,-0.04530327580869198,-0.09667120408266784,0.24649930745363235,0.2043831497430801,-0.030852211639285088,0.021204481832683086,-0.11521630734205245,0.1423381073400378,-0.1144676118856296,-0.06679587066173552,-0.0941576345358044,0.1217710506170988,0.2728824429214001,0.031526910373941064,-0.03338858298957348,0.17616022378206253,0.04755413345992565,-0.091688041575253,0.2311711236834526,0.2090888386592269,0.20460137724876404,-0.0432656928896904,0.006030916178133339,-0.11018243432044984,0.011358508840203285,0.17581111937761304,-0.19481888599693772,-0.1802801676094532,-0.010761579498648643,0.007068819366395475,0.061163423582911484,0.0698606824153103,-0.20675106346607208,-0.09133792668581008,-0.10011661052703856,1,0
1,0.1761822048574686,-0.15084149409085512,0.13963706884533167,0.1626301050418988,-0.11093488335609436,0.0698041273280978,-0.12473102379590273,0.1426598597317934,-0.07097833137959242,0.0925244549289346,-0.131058219820261,-0.14347234461456534,0.0738108831574209,-0.17165732383728025,-0.014827726874500513,-0.1938630137592554,-0.0909078098484315,0.04053295403718949,0.33139427006244665,-0.02467669267207384,0.01710275094956159,0.09431616216897963,0.14635378355160353,0.005697552696801722,0.2280687093734741,0.10564878582954408,0.10042276239255443,0.11120321601629256,0.02990569348912686,0.1408322304487228,0.12483643600717187,0.05848260410130024,-0.08728320337831974,-0.13209713250398636,-0.20609355811029675,0.09995463397353888,-0.13478994090110066,0.0031070257537066928,-0.12677601299947128,0.0052380571141839045,0.020110437646508217,-0.1908936817198992,-0.3918759077787399,-0.005425358191132547,0.01789733552141115,0.08558969851583242,0.0677970233373344,-0.03378901258111,-0.12194059137254952,-0.05395475775003433,2,0
2,0.14691230654716492,-0.05080482363700868,-0.03434330224990842,0.05744086951017378,-0.0849720537662506,-0.006886765360832228,-0.009857021272182465,0.0942026823759079,0.0016407594084739685,0.08471988979727031,0.030053941532969475,0.02300286293029785,0.008747158863116056,-0.12076255306601524,0.005049266386777164,-0.06814971007406713,-0.03437904268503189,0.0913305077701807,-0.15853804349899292,-0.06040985696017742,0.018543791957199574,0.07949819444911553,0.05230689048767087,-0.044370679534040385,0.09651741106063128,-0.06763779558241367,0.027022428810596463,0.13467248901724815,0.03030449600191787,0.04381465166807175,0.13009865814819932,0.09545144625008106,-0.08152078650891781,0.06396956183016299,0.06525255646556616,-0.007596537470817566,-0.161435903981328,-0.052826231345534325,-0.08621040731668472,0.05896591953933239,0.09369878470897676,-0.003444937989115712,-0.2448355928063393,-0.19554811436682945,-0.02570935897529126,0.03641366958618165,0.05443078931421042,-0.04319319780915976,-0.08816061541438103,-0.05412845034152269,3,0
3,0.10951455309987068,-0.11128124594688417,0.14730395562946794,0.14642946794629094,-0.13162782229483128,0.07598908012732862,-0.02425644639879465,0.12569936783984306,0.09566327184438704,0.08208425901830198,0.09162206202745438,-0.10628882423043252,-0.018156377307605002,-0.11385336145758627,0.11975233303382993,-0.032019954174757004,-0.1464984193444252,0.08061179611831902,0.24193190038204196,0.06154287047684193,0.01783665828406811,0.06536743510514498,-0.02337285876274112,-0.1075796320801601,-0.03861881047487259,-0.12391153536736965,0.09449627809226513,0.08938654139637947,0.027788172475993637,0.09229204803705217,0.12223408557474613,-0.020161248743534074,0.014428280293941496,0.24560541659593585,0.015876444056630138,0.10026421514339744,-0.04062042385339737,-0.007860329933464527,-0.11547123454511166,-0.006020143628120426,0.027951333671808243,-0.02819830179214477,0.05024164915084839,0.15716645400971174,-0.1049544420093298,-0.043828412890434265,0.04940452612936497,0.11175547540187836,-0.11846119165420532,-0.05664855055510998,4,0
4,0.1647265963256359,-0.1360937380231917,0.381108820438385,0.24161746352910995,-0.1083960577379912,0.06717522116377947,-0.02065150067210197,0.12405537767335773,-0.056653160601854324,0.09623330738395454,-0.06196436658501624,0.09775759279727936,0.0015494051622226836,-0.07789700245484707,-0.010197979863733051,0.12207730673253535,-0.09339902200736104,0.07974060205742718,0.12443701829761268,-0.027479193173348904,0.007474294397979975,0.08027236093766987,-0.028547883033752438,0.0067217765608802455,0.08489890332566574,-0.0957026815158315,0.0924414312466979,0.050582142488565296,-0.07240603864192963,-0.027848386205732826,0.12436219863593577,0.0630722688511014,-0.07774479244835675,0.08962676645023747,0.011266041081398729,0.1096563171595335,-0.1374504528939724,0.00690386223141104,-0.1341006848961115,0.023986686021089557,0.04350901208817959,-0.03000720031559467,-0.14795502554625273,-0.006500014103949072,0.016965837217867374,0.07801262894645332,0.06588873779401183,-0.03408269491046667,-0.1178527376614511,-0.0647992558660917,5,0
5,-0.03739359974861145,-0.1414383695810102,0.12439880333840847,-0.07618330419063568,-0.09156575985252856,0.08011928573250769,-0.11580527294427158,0.1360483719035983,-0.01047515869140625,0.08618455380201341,0.1923694424331188,-0.4332625269889832,-0.009522891312371941,-0.08036409271880983,-0.0035862741060554977,-0.04530327580869198,-0.09667120408266784,0.24649930745363235,0.2043831497430801,-0.030852211639285088,0.021204481832683086,-0.11521630734205245,0.1423381073400378,-0.1144676118856296,-0.06679587066173552,-0.0941576345358044,0.1217710506170988,0.2728824429214001,0.031526910373941064,-0.03338858298957348,0.17616022378206253,0.04755413345992565,-0.091688041575253,0.2311711236834526,0.2090888386592269,0.20460137724876404,-0.0432656928896904,0.006030916178133339,-0.11018243432044984,0.011358508840203285,0.17581111937761304,-0.19481888599693772,-0.1802801676094532,-0.010761579498648643,0.007068819366395475,0.061163423582911484,0.0698606824153103,-0.20675106346607208,-0.09133792668581008,-0.10011661052703856,6,0
6,0.1647265963256359,-0.1360937380231917,0.381108820438385,0.24161746352910995,-0.1083960577379912,0.06717522116377947,-0.02065150067210197,0.12405537767335773,-0.056653160601854324,0.09623330738395454,-0.06196436658501624,0.09775759279727936,0.0015494051622226836,-0.07789700245484707,-0.010197979863733051,0.12207730673253535,-0.09339902200736104,0.07974060205742718,0.12443701829761268,-0.027479193173348904,0.007474294397979975,0.08027236093766987,-0.028547883033752438,0.0067217765608802455,0.08489890332566574,-0.0957026815158315,0.0924414312466979,0.050582142488565296,-0.07240603864192963,-0.027848386205732826,0.12436219863593577,0.0630722688511014,-0.07774479244835675,0.08962676645023747,0.011266041081398729,0.1096563171595335,-0.1374504528939724,0.00690386223141104,-0.1341006848961115,0.023986686021089557,0.04350901208817959,-0.03000720031559467,-0.14795502554625273,-0.006500014103949072,0.016965837217867374,0.07801262894645332,0.06588873779401183,-0.03408269491046667,-0.1178527376614511,-0.0647992558660917,7,0
7,0.10951455309987068,-0.11128124594688417,0.14730395562946794,0.14642946794629094,-0.13162782229483128,0.07598908012732862,-0.02425644639879465,0.12569936783984306,0.09566327184438704,0.08208425901830198,0.09162206202745438,-0.10628882423043252,-0.018156377307605002,-0.11385336145758627,0.11975233303382993,-0.032019954174757004,-0.1464984193444252,0.08061179611831902,0.24193190038204196,0.06154287047684193,0.01783665828406811,0.06536743510514498,-0.02337285876274112,-0.1075796320801601,-0.03861881047487259,-0.12391153536736965,0.09449627809226513,0.08938654139637947,0.027788172475993637,0.09229204803705217,0.12223408557474613,-0.020161248743534074,0.014428280293941496,0.24560541659593585,0.015876444056630138,0.10026421514339744,-0.04062042385339737,-0.007860329933464527,-0.11547123454511166,-0.006020143628120426,0.027951333671808243,-0.02819830179214477,0.05024164915084839,0.15716645400971174,-0.1049544420093298,-0.043828412890434265,0.04940452612936497,0.11175547540187836,-0.11846119165420532,-0.05664855055510998,8,0
8,0.14691230654716492,-0.05080482363700868,-0.03434330224990842,0.05744086951017378,-0.0849720537662506,-0.006886765360832228,-0.009857021272182465,0.0942026823759079,0.0016407594084739685,0.08471988979727031,0.030053941532969475,0.02300286293029785,0.008747158863116056,-0.12076255306601524,0.005049266386777164,-0.06814971007406713,-0.03437904268503189,0.0913305077701807,-0.15853804349899292,-0.06040985696017742,0.018543791957199574,0.07949819444911553,0.05230689048767087,-0.044370679534040385,0.09651741106063128,-0.06763779558241367,0.027022428810596463,0.13467248901724815,0.03030449600191787,0.04381465166807175,0.13009865814819932,0.09545144625008106,-0.08152078650891781,0.06396956183016299,0.06525255646556616,-0.007596537470817566,-0.161435903981328,-0.052826231345534325,-0.08621040731668472,0.05896591953933239,0.09369878470897676,-0.003444937989115712,-0.2448355928063393,-0.19554811436682945,-0.02570935897529126,0.03641366958618165,0.05443078931421042,-0.04319319780915976,-0.08816061541438103,-0.05412845034152269,9,0
9,0.1761822048574686,-0.15084149409085512,0.13963706884533167,0.1626301050418988,-0.11093488335609436,0.0698041273280978,-0.12473102379590273,0.1426598597317934,-0.07097833137959242,0.0925244549289346,-0.131058219820261,-0.14347234461456534,0.0738108831574209,-0.17165732383728025,-0.014827726874500513,-0.1938630137592554,-0.0909078098484315,0.04053295403718949,0.33139427006244665,-0.02467669267207384,0.01710275094956159,0.09431616216897963,0.14635378355160353,0.005697552696801722,0.2280687093734741,0.10564878582954408,0.10042276239255443,0.11120321601629256,0.02990569348912686,0.1408322304487228,0.12483643600717187,0.05848260410130024,-0.08728320337831974,-0.13209713250398636,-0.20609355811029675,0.09995463397353888,-0.13478994090110066,0.0031070257537066928,-0.12677601299947128,0.0052380571141839045,0.020110437646508217,-0.1908936817198992,-0.3918759077787399,-0.005425358191132547,0.01789733552141115,0.08558969851583242,0.0677970233373344,-0.03378901258111,-0.12194059137254952,-0.05395475775003433,10,0
