0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,rel id
0.14200890064239502,0.002005774760618806,-0.017358215525746346,0.14990423619747162,-0.2482641339302063,-0.5709017515182495,0.4568624496459961,0.07679643481969833,-0.6399874687194824,0.017233148217201233,-0.20460179448127747,0.19155780971050262,0.4149683117866516,0.38242802023887634,0.0442643016576767,0.2819057106971741,-0.08946749567985535,-0.47073644399642944,-0.11471795290708542,0.5037795305252075,-0.356207013130188,0.3409503400325775,0.10438109189271927,0.18457287549972534,-0.25647392868995667,-0.10719233751296997,0.2874599099159241,-0.014493754133582115,0.044603943824768066,-0.36823105812072754,-0.39466601610183716,-0.04740169644355774,0.42274051904678345,0.570803165435791,0.02137584425508976,0.25602447986602783,-0.2066027671098709,-0.6844028830528259,-0.5148627161979675,-0.19412747025489807,-0.7465886473655701,0.009168175049126148,0.15595540404319763,-0.006253944709897041,0.29049545526504517,-0.5398334264755249,-0.35509565472602844,0.0131588289514184,-0.31015509366989136,0.1314975470304489,0.25308436155319214,-0.06607703119516373,0.3572850525379181,-0.19126936793327332,0.2332720011472702,-0.005404852330684662,-0.13382509350776672,-0.6374515891075134,-0.30071789026260376,-0.5730043649673462,0.14147165417671204,0.1906793862581253,-0.1385665386915207,-0.24672099947929382,0.12102549523115158,-0.12504684925079346,-0.11817599087953568,0.012256084941327572,-0.08231513202190399,-0.09161635488271713,0.5191450119018555,0.09410308301448822,-0.05786700174212456,0.5264518857002258,-0.5614581108093262,-0.016680343076586723,0.2683260142803192,0.6620892286300659,0.40880087018013,-0.10518863797187805,0.21058706939220428,0.6197440028190613,-0.2817283272743225,0.08490566164255142,-0.7407101392745972,0.01200425997376442,-0.7023462057113647,-0.039649683982133865,0.2270524948835373,-0.4976919889450073,0.547147274017334,-0.2510436177253723,0.20887312293052673,-0.11310207843780518,-0.058926086872816086,-0.12779629230499268,-0.32138270139694214,0.375318318605423,-0.484476238489151,-0.33699142932891846,0
-0.11772747337818146,0.5396679043769836,-0.14192651212215424,0.1138499453663826,-0.3376181125640869,-0.12836292386054993,0.3749353587627411,-0.5062723159790039,0.08603518456220627,-0.0864412859082222,-0.1635073572397232,-0.8759034872055054,-0.2704017162322998,-0.27406325936317444,0.36609116196632385,0.09171131253242493,0.35414841771125793,-0.23228193819522858,-0.16148482263088226,-0.25077325105667114,-0.2617028057575226,-0.3659837543964386,0.5522130727767944,0.3125031888484955,-0.1474405825138092,0.09147235751152039,-0.07919751107692719,0.002032520482316613,-0.42864853143692017,-0.14445574581623077,0.04047752544283867,0.02021821215748787,-0.032171331346035004,0.145521342754364,0.2773803174495697,-0.13260672986507416,0.5735529065132141,0.3540023863315582,-0.2551754117012024,-0.1341819018125534,0.19679374992847443,-0.0579344816505909,-0.3872450292110443,0.026369035243988037,0.147797092795372,0.01979174092411995,0.24414192140102386,0.14590498805046082,0.007465293165296316,0.3299234211444855,-0.1523401141166687,-0.3303316533565521,0.21347540616989136,-0.2394835650920868,-0.10959941893815994,0.6812280416488647,0.15842369198799133,0.05900102108716965,0.1813085973262787,0.2156178504228592,0.311185359954834,0.181491419672966,0.5228724479675293,0.5144266486167908,0.03661799803376198,-0.20489324629306793,0.2319653034210205,-0.3842279016971588,-0.2673349380493164,0.5123934745788574,-0.12596672773361206,0.35720381140708923,0.11216355860233307,-0.2703726887702942,-0.006580069195479155,0.08149246126413345,-0.07567420601844788,-0.24528923630714417,0.06591134518384933,0.1450796127319336,-0.04319057986140251,-0.1091105043888092,-0.28622403740882874,-0.4440406560897827,0.24298419058322906,-0.15063349902629852,0.5102235674858093,-0.19341567158699036,0.3147593140602112,-0.1196318194270134,0.2922810912132263,0.32042384147644043,-0.06961565464735031,-0.12793481349945068,-0.4257398247718811,-0.42215877771377563,0.08947435021400452,0.004764833487570286,0.16001084446907043,-0.22010758519172668,1
-0.04194028675556183,-0.07120952010154724,0.15573792159557343,-0.08963549882173538,-0.13697609305381775,0.06168907880783081,-0.3866995871067047,0.0030433963984251022,-0.6041295528411865,-0.25201672315597534,0.5746569633483887,-0.1809406727552414,0.39697372913360596,0.1764511615037918,-0.05237492546439171,0.4938840866088867,0.00810297578573227,-0.4153778851032257,-0.3654199540615082,0.7097222208976746,-0.7689520716667175,0.29354041814804077,-0.5070447325706482,-0.43663379549980164,0.38380804657936096,0.3179457187652588,-0.014553641900420189,-0.4595755636692047,0.0805010125041008,0.4013252556324005,-0.01479196548461914,0.23312559723854065,-0.029159987345337868,-0.40653449296951294,0.26133450865745544,-0.4941803812980652,-0.5052846670150757,-0.2633735239505768,0.06309211999177933,0.4369029104709625,-0.6151294112205505,0.0821354016661644,0.04116203263401985,-0.11980480700731277,0.44325003027915955,-0.41933122277259827,0.33441343903541565,-0.43863511085510254,0.223541259765625,0.00827820599079132,-0.09432470798492432,0.02098117209970951,-0.06015658378601074,0.263430118560791,0.10482693463563919,0.7180163264274597,0.6247181296348572,-0.19087840616703033,-0.3627128303050995,0.6444579362869263,-0.152854323387146,0.2062324434518814,-0.2697618007659912,-0.6364874839782715,-0.1327722668647766,-0.3924058973789215,-0.15831409394741058,0.34080222249031067,-0.2325620949268341,-0.4668319523334503,0.7654775381088257,-0.07365288585424423,-0.15352724492549896,-0.18129220604896545,-0.2508056163787842,0.1100659891963005,-0.010334152728319168,0.7637608051300049,0.278031587600708,0.6484194397926331,-0.04846166446805,-0.7932316660881042,0.09520575404167175,-0.4339431822299957,-0.10148677974939346,-0.43745875358581543,0.27626270055770874,-0.05747607350349426,0.030774524435400963,-0.08883903920650482,-0.7128823399543762,-0.4805324077606201,-0.42070338129997253,-0.31115275621414185,0.14292165637016296,0.4771815240383148,0.11829563975334167,0.55907142162323,-0.6546080708503723,0.48541927337646484,2
0.06676474213600159,-0.13025854527950287,-0.015183946117758751,0.10817153006792068,0.05573401600122452,-0.11337301135063171,-0.08713576197624207,-0.08042644709348679,0.052236661314964294,0.060749899595975876,-0.054074134677648544,0.04711483418941498,0.039186593145132065,0.13384096324443817,0.04139842465519905,-0.08968125283718109,-0.031736694276332855,-0.09589467197656631,0.4892839789390564,0.07245633006095886,-0.11429396271705627,0.021395588293671608,0.13331639766693115,-0.09203371405601501,-0.014582307077944279,-0.02238292060792446,0.07302901148796082,-0.08397816866636276,-0.04475681856274605,-0.10646738111972809,0.12892590463161469,-0.0993465706706047,0.0678219348192215,0.08881179988384247,0.0959707498550415,0.09374947845935822,-0.08100786060094833,0.10208974778652191,-0.017960110679268837,-0.07899634540081024,-0.05956963449716568,-0.07515718787908554,-0.05998779833316803,0.026480676606297493,0.044989872723817825,-0.1374659538269043,-0.07287080585956573,-0.08807747066020966,-0.04384690523147583,-0.029791422188282013,-0.027090981602668762,0.21216051280498505,0.035768795758485794,0.07598889619112015,0.08631566166877747,0.04067794978618622,0.08397160470485687,0.1719980090856552,0.6290785670280457,-0.12072983384132385,0.05998259782791138,-0.03737414628267288,-0.10417608171701431,0.06740663945674896,-0.03275159373879433,0.04586173593997955,0.02402813360095024,-0.07632149010896683,0.11410760134458542,-0.10058637708425522,-0.06634625047445297,-0.05398189648985863,0.052091918885707855,0.07855206727981567,-0.10607622563838959,-0.055012136697769165,-0.12441922724246979,0.04762979969382286,0.12449381500482559,-0.05546826496720314,0.07504792511463165,0.036020535975694656,-0.11649684607982635,-0.11183657497167587,0.11514496803283691,0.054114408791065216,-0.061633653938770294,-0.0639970451593399,0.056419096887111664,0.13252200186252594,0.0826587826013565,0.06309045106172562,0.043692804872989655,0.10125187039375305,0.03180496767163277,0.1458888053894043,0.015549526549875736,-0.13851051032543182,0.07145761698484421,-0.12797456979751587,3
0.2707171142101288,0.31379151344299316,-0.29251813888549805,0.0031201804522424936,-0.18552489578723907,0.30625295639038086,-0.08079687505960464,-0.07762746512889862,0.47893187403678894,-0.0349622406065464,0.3574505150318146,-0.6149706840515137,-0.1957097351551056,-0.19255635142326355,-0.16705390810966492,0.1343020498752594,-0.3016311526298523,-0.06663564592599869,-0.3132784962654114,-0.3651670813560486,0.21604132652282715,-0.3794701397418976,0.439960777759552,0.31826990842819214,0.20057421922683716,0.5588934421539307,0.15311245620250702,0.4161220192909241,-0.012169974856078625,0.5073081254959106,0.08267737179994583,0.5505196452140808,-0.19464126229286194,-0.25996291637420654,0.18207716941833496,0.8685738444328308,-0.7232096791267395,-0.16255339980125427,0.562897801399231,0.29214635491371155,0.012216481380164623,0.5300231575965881,-0.22137561440467834,-0.0885956808924675,0.541688084602356,-0.324696809053421,-0.6714957356452942,0.4670143723487854,-0.18501299619674683,-0.11346954852342606,0.19415134191513062,-0.721680760383606,-0.4928189814090729,-0.02874523028731346,0.20058852434158325,0.18206347525119781,0.039347968995571136,-0.06968436390161514,0.5438012480735779,0.11765480786561966,0.41576963663101196,-0.1595720499753952,-0.1740928292274475,0.5780007243156433,-0.49613064527511597,0.09822523593902588,0.6936554312705994,-0.40884929895401,-0.7801022529602051,0.0706416517496109,0.8053722381591797,0.1142636388540268,0.11319644004106522,-0.5487977266311646,0.5021672248840332,0.8440797328948975,0.49880874156951904,0.07213054597377777,0.3416672945022583,0.9192851185798645,-0.49034592509269714,0.45568549633026123,0.6736933588981628,0.03428512439131737,-0.3104569613933563,-0.12808501720428467,-0.15112021565437317,-0.04940282553434372,0.1022668182849884,0.7339117527008057,0.45452749729156494,0.45704612135887146,-0.025747891515493393,0.4727155268192291,-0.06043678894639015,-0.36120909452438354,-0.6130202412605286,-0.13128818571567535,0.0170148778706789,-0.19309097528457642,4
-0.1018395647406578,-0.3307945132255554,-0.6788265109062195,0.004920382518321276,0.05263781547546387,0.5956836342811584,0.07638654112815857,-0.4573993682861328,0.4226377606391907,-0.1531403809785843,-0.007749800104647875,-0.27259618043899536,-0.48924580216407776,-0.5893868207931519,-0.38438019156455994,-0.13818849623203278,-0.09569854289293289,-0.06599381566047668,-0.46495896577835083,-0.11593810468912125,-0.08051986992359161,-0.2096293717622757,-0.04963492229580879,0.26409807801246643,0.6520941853523254,0.35478475689888,-0.32150882482528687,0.7191653251647949,-0.4215839207172394,0.22060926258563995,0.008407839573919773,0.3959561884403229,-0.4152638614177704,0.03505745157599449,0.5102090239524841,0.48648983240127563,-0.6817989349365234,-0.5744249820709229,0.6338421106338501,0.511528730392456,0.5507500767707825,0.9368181228637695,-0.40649911761283875,-0.12684917449951172,0.3330100476741791,0.13194875419139862,-0.9254312515258789,0.10995513200759888,0.2772113084793091,-0.10043974965810776,0.07421509921550751,-0.5857046842575073,-0.5648106932640076,-0.2134619802236557,0.5137370824813843,0.30350956320762634,0.25893619656562805,0.06393664330244064,0.19679848849773407,0.2112448662519455,0.14755649864673615,-0.012078802101314068,-0.6462447643280029,0.36594948172569275,-0.007778112776577473,0.27227145433425903,0.409363716840744,-0.3556070029735565,-0.4610307514667511,0.09997843950986862,1.222481369972229,0.5696829557418823,-0.2929989993572235,-0.4447513222694397,0.16775444149971008,0.4744558334350586,0.7669358253479004,-0.19691048562526703,0.20058034360408783,0.3397555649280548,-0.3439508080482483,0.3191274106502533,0.07438729703426361,0.009155665524303913,-0.5983031988143921,-0.520365834236145,-0.03669704869389534,-0.16522113978862762,-0.32597967982292175,0.2957875728607178,0.4370381534099579,0.3632708489894867,-0.42900770902633667,0.35268381237983704,-0.37226149439811707,-0.6615181565284729,-0.5281034111976624,-0.429836243391037,0.4504101276397705,-0.1844455450773239,5
-0.3746848702430725,-0.41277605295181274,0.17753125727176666,-0.26992517709732056,0.22330978512763977,-0.10877250880002975,-0.2354269027709961,0.37421420216560364,0.02408594638109207,0.23671333491802216,0.3317263424396515,0.578052818775177,0.37311479449272156,-0.1066567450761795,-0.2531662881374359,0.34716054797172546,-0.209551140666008,-0.26530659198760986,0.33027881383895874,0.03594178333878517,0.1818850338459015,0.2849331796169281,-0.45790013670921326,0.09012378007173538,0.23376408219337463,-0.07110678404569626,0.2053162306547165,0.2351842224597931,0.4415893256664276,0.20823535323143005,0.1623912751674652,0.08245011419057846,0.28984764218330383,0.29058751463890076,0.3892982602119446,-0.06467902660369873,-0.44149908423423767,0.006626560818403959,0.3581954836845398,0.35351067781448364,-0.16146542131900787,0.23921656608581543,0.31883928179740906,0.09464418888092041,-0.11478239297866821,0.21130135655403137,-0.29418936371803284,-0.5634081363677979,0.18631231784820557,-0.3186444640159607,0.2919093668460846,0.24615514278411865,0.25378426909446716,0.3260611891746521,0.14763636887073517,0.3028672933578491,0.10012634098529816,-0.3872334659099579,-0.14747661352157593,0.32751190662384033,-0.3318556547164917,-0.11418044567108154,-0.3971969783306122,-0.3710642457008362,-0.0958082377910614,-0.22682614624500275,-0.19317097961902618,0.24827250838279724,0.09316138178110123,-0.3965623676776886,0.20862175524234772,-0.152069553732872,0.17544437944889069,-0.15291287004947662,-0.24676202237606049,0.4717163145542145,0.1976453810930252,0.08109749108552933,-0.09717035293579102,0.052260056138038635,0.1779625564813614,-0.29312413930892944,0.4030614197254181,-0.2665133476257324,-0.22809700667858124,0.26196029782295227,-0.08508671820163727,-0.005575994495302439,-0.25441062450408936,-0.1561245173215866,-0.3484725058078766,-0.1950208991765976,0.13742205500602722,-0.2062184363603592,0.25949373841285706,0.2624911367893219,-0.20881345868110657,-0.14601190388202667,0.09765773266553879,0.28735604882240295,6
0.22843080759048462,-0.011492750607430935,-0.019408326596021652,-0.3746391832828522,0.4098151624202728,-0.36348381638526917,-0.4824744760990143,-0.4214174151420593,-0.6071289777755737,0.3020797669887543,0.13516569137573242,-0.2758731544017792,0.619242787361145,-0.25137996673583984,-0.5645402669906616,-0.016845112666487694,-0.02826259844005108,0.34493356943130493,0.24977025389671326,0.5142954587936401,-0.2745133638381958,-0.15967516601085663,0.6641641855239868,-0.4710341989994049,-0.24309569597244263,-0.07370546460151672,0.4611389636993408,0.1237877681851387,0.5757697224617004,0.4710347056388855,0.1467123031616211,0.20107093453407288,-0.14666110277175903,-0.3260052502155304,0.008756161667406559,-0.1876034438610077,0.04736303165555,-0.0711536556482315,0.11115632206201553,0.23854659497737885,-0.2151145339012146,0.3315769135951996,0.12000831961631775,-0.2593953013420105,0.24684007465839386,-0.0006099238526076078,-0.5362096428871155,-0.15684333443641663,0.48224660754203796,-0.008727786131203175,0.4202631115913391,0.4475327432155609,0.13363508880138397,0.5878446698188782,0.19247430562973022,0.5983792543411255,0.8057781457901001,-0.33801576495170593,0.1912146955728531,0.5223743915557861,-0.7256412506103516,0.16323179006576538,-0.28479793667793274,-0.03307195380330086,0.07698673009872437,-0.38805529475212097,0.1583418995141983,0.021201053634285927,0.15709969401359558,-0.5106443166732788,-0.11419984698295593,0.4105316996574402,0.599179744720459,-0.14473339915275574,-0.20479625463485718,-0.46348240971565247,0.2040882259607315,0.5741010308265686,0.17718996107578278,-0.3883955478668213,-0.24792325496673584,-0.6018646955490112,0.5094285011291504,-0.08845733106136322,-0.2613471448421478,0.29078638553619385,-0.017311176285147667,-0.009674799628555775,-0.3694741427898407,0.10198294371366501,-0.772661566734314,-0.07963882386684418,-0.014403078705072403,0.38197794556617737,-0.09920434653759003,0.37199440598487854,0.13721753656864166,-0.01541347336024046,0.11124713718891144,0.8736806511878967,7
-0.06160783767700195,-0.03256915137171745,-0.0500008724629879,-0.08439497649669647,0.1116810292005539,0.04765171557664871,0.010232580825686455,0.021227534860372543,0.0003966438816860318,-0.033821187913417816,0.040827155113220215,-0.03046378493309021,-0.09124957770109177,0.04312678426504135,0.0961751714348793,0.08043419569730759,0.024879058822989464,-0.04706469923257828,0.5604237914085388,0.07481653988361359,0.033725615590810776,-0.05623675510287285,-0.0140346959233284,-0.08641447126865387,0.007898987270891666,-0.045030828565359116,-0.02383982203900814,0.015855256468057632,-0.0367012694478035,0.04619947820901871,0.04963993653655052,-0.09252961724996567,0.005163066554814577,0.05937051400542259,-0.007683057337999344,-0.05719609186053276,-0.028953932225704193,-0.12496328353881836,0.061609767377376556,-0.05020920932292938,0.019751762971282005,0.0587916225194931,0.051503755152225494,0.025999974459409714,0.04547940194606781,-0.07861503213644028,0.054028768092393875,0.02471957914531231,-0.03478012979030609,-0.04742762818932533,-0.12113559991121292,0.06713531911373138,0.05353216454386711,0.060887597501277924,-0.008084322325885296,0.019939199090003967,0.05618289113044739,0.3256004750728607,0.5656087398529053,0.02398565039038658,-0.04895735904574394,0.1404706835746765,-0.02128092385828495,-0.031926438212394714,-0.09743716567754745,-0.07922276854515076,0.0004268410266377032,0.08275222778320312,0.056767337024211884,-0.05833188816905022,-0.08615262806415558,-0.020044835284352303,0.09165144711732864,0.022783366963267326,-0.08001028001308441,-0.0318586565554142,-0.030507588759064674,0.07899545878171921,0.07690306752920151,-0.015903804451227188,0.05066133290529251,-0.0561697743833065,-0.12225810438394547,-0.08317117393016815,0.07792877405881882,0.05087045580148697,0.07825552672147751,-0.05900153890252113,-0.04869632422924042,0.08229739964008331,-0.06051855906844139,0.0596553310751915,0.006731779780238867,0.0027811145409941673,0.02527330256998539,0.40318965911865234,-0.0671013817191124,-0.04758914187550545,-0.037808239459991455,-0.022618763148784637,8
0.27069103717803955,-0.20951510965824127,0.0386245958507061,0.005951238796114922,-0.13354474306106567,0.10376041382551193,-0.33002179861068726,0.08012200146913528,0.03738994151353836,0.05123171955347061,-0.16557736694812775,0.32163912057876587,0.28284403681755066,0.05465437471866608,-0.9031915068626404,0.013689050450921059,0.09770239144563675,-0.049700234085321426,0.07376459985971451,-0.09866687655448914,-0.08831430971622467,0.07026860862970352,-0.05548563972115517,-0.011791261844336987,0.1357332319021225,-0.03360242769122124,-0.23502732813358307,-0.08010867238044739,-0.19926612079143524,0.4454704523086548,0.18954148888587952,-0.06688843667507172,0.11696428060531616,-0.10435251146554947,-0.05094554275274277,-0.27085596323013306,0.0530664324760437,0.06865394860506058,-0.03113887831568718,0.15548408031463623,-0.1475256383419037,-0.064064159989357,0.11759047955274582,-0.08134568482637405,0.16918814182281494,0.11949246376752853,0.15545977652072906,-0.07467575371265411,0.0350576676428318,0.4358365833759308,-0.03399612754583359,-0.12967148423194885,-0.10633038729429245,0.20189595222473145,0.10420859605073929,0.17558321356773376,-0.054852552711963654,-0.05925612151622772,-0.10473848134279251,0.052270106971263885,-0.4095799922943115,0.10337761789560318,0.043553370982408524,-0.07647453993558884,-0.15678459405899048,-0.011576145887374878,-0.027257312089204788,-0.0551612414419651,-0.008834032341837883,0.07088163495063782,0.044690798968076706,-0.13713958859443665,-0.06672881543636322,0.11381898820400238,-0.1699639856815338,0.01825212687253952,-0.05480925738811493,0.02085738070309162,0.0567830353975296,-0.10471770912408829,0.03502008691430092,-0.15378108620643616,0.022810736671090126,0.20953407883644104,0.15650835633277893,-0.016292352229356766,0.1456570327281952,0.002754075685516,-0.08261112868785858,0.07502560317516327,-0.11801053583621979,0.06402970105409622,-0.06832551956176758,0.06625404953956604,-0.20607219636440277,-0.3219790458679199,-0.04939676448702812,-0.31545862555503845,-0.031133966520428658,-0.014062571339309216,9
