0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,rel id
0.3390647768974304,-0.2832334339618683,0.28244733810424805,0.3253725469112396,-0.21480205655097961,0.14657455682754517,-0.0288988146930933,0.2573922276496887,-0.12748079001903534,0.18793313205242157,0.07938580960035324,-0.2786374092102051,0.001560524688102305,-0.15881742537021637,-0.009159593842923641,-0.05610271170735359,-0.18079020082950592,0.15503980219364166,0.22848552465438843,-0.0438757948577404,0.0046035293489694595,0.15733303129673004,0.29710039496421814,0.0005787790287286043,0.1678708791732788,-0.19104328751564026,0.19923648238182068,0.10288377851247787,0.059394627809524536,-0.051254838705062866,0.25202497839927673,0.12870028614997864,-0.1609470397233963,0.18019066751003265,0.018928004428744316,0.20339685678482056,-0.2612415552139282,0.013274524360895157,-0.2543998956680298,0.03280307725071907,0.0984690934419632,-0.046220485121011734,-0.31109127402305603,-0.01704385317862034,0.03680731728672981,0.1640361249446869,0.13791872560977936,-0.07140997052192688,-0.2510755658149719,-0.13149645924568176,0
-0.012818219140172005,0.02256680093705654,0.1369439959526062,-0.11436964571475983,-0.29763397574424744,-0.005808189045637846,-0.2214832752943039,0.09532168507575989,-0.07735087722539902,-0.19108900427818298,0.08845846354961395,0.07869086414575577,-0.38260746002197266,-0.3024566173553467,0.3503691554069519,0.005604598671197891,0.10722197592258453,0.1411217600107193,0.20969201624393463,0.27287137508392334,-0.2738775312900543,0.06062046438455582,0.0958813726902008,0.03439859673380852,0.3198719024658203,-0.3098328709602356,-0.3268710672855377,0.0169431921094656,0.07933776080608368,-0.20301568508148193,-0.19667570292949677,0.20124657452106476,0.13919566571712494,-0.1976584792137146,-0.28457123041152954,-0.16832394897937775,-0.04856370389461517,-0.15998680889606476,0.026027165353298187,0.014389554038643837,0.21652857959270477,-0.2584928572177887,0.25408899784088135,0.014993233606219292,-0.041615743190050125,0.14386296272277832,-0.03823798522353172,-0.35006052255630493,-0.34703224897384644,-0.28128039836883545,1
0.3740946054458618,-0.5067076086997986,-0.22587187588214874,-0.256152868270874,0.17357373237609863,-0.04047447070479393,0.3363223969936371,0.5691900849342346,-0.5175026059150696,0.12402978539466858,-0.1862005740404129,-0.5537383556365967,0.4309859573841095,0.32982495427131653,-0.3983704745769501,0.07410470396280289,-0.11432458460330963,-0.2122677117586136,0.19453933835029602,-0.24348415434360504,0.05745541304349899,0.05283878743648529,-0.16134081780910492,-0.4735220670700073,-0.22566412389278412,0.018772821873426437,0.0772448256611824,-0.25317513942718506,0.33948010206222534,0.023168334737420082,0.06738004088401794,-0.4254029393196106,0.47971105575561523,0.28423333168029785,-0.11838315427303314,0.27159565687179565,-0.03289071470499039,0.2807718813419342,0.12558822333812714,-0.15007701516151428,-0.003760653082281351,-0.18839597702026367,-0.5842528939247131,0.4028819501399994,0.40515992045402527,-0.24044400453567505,0.49950069189071655,0.014976056292653084,-0.3930475115776062,0.2764197289943695,2
0.0012357999803498387,-0.009455972351133823,-0.01560840755701065,-0.004065725952386856,4.7022243961691856e-05,-0.022555848583579063,-0.003589630126953125,-0.00813528522849083,-0.027844954282045364,0.012320599518716335,0.0070614293217659,0.015012850984930992,-0.023901965469121933,0.01050514541566372,-0.016523228958249092,-0.010095247067511082,0.008909228257834911,-0.0030659143812954426,-0.019353941082954407,0.003152811899781227,0.0012726910645142198,0.0010496374452486634,-0.007778579369187355,0.002516689710319042,-0.009340643882751465,0.00926818698644638,0.020706122741103172,0.010319424793124199,0.023402947932481766,0.0023624468594789505,-0.0065543558448553085,0.01893613673746586,-0.017282187938690186,0.010305154137313366,-0.01935819908976555,-0.007572520524263382,0.002699463162571192,0.017177904024720192,-0.004843810573220253,0.008165284991264343,0.0042627109214663506,-0.004235375672578812,0.007732417434453964,-0.010260134004056454,-0.014957886189222336,-0.01905791647732258,-0.017786558717489243,0.008967621251940727,0.01634811796247959,0.010738058015704155,3
0.163803830742836,0.1594093292951584,0.1835460662841797,0.20611174404621124,-0.13690254092216492,-0.26341184973716736,-0.11148533225059509,-0.05419963225722313,0.2203105390071869,0.19217482209205627,0.06550832837820053,-0.0949922502040863,0.06243360415101051,-0.18989039957523346,-0.27903714776039124,0.1738271564245224,0.16120408475399017,-0.23286287486553192,-0.24193449318408966,-0.11182288825511932,-0.23159770667552948,-0.2631801962852478,-0.18693262338638306,-0.2865240275859833,0.03848172351717949,0.00988277792930603,-0.14008766412734985,-0.07689157873392105,0.08542903512716293,0.03518977016210556,0.11679409444332123,0.24201813340187073,-0.33049315214157104,-0.1366381049156189,0.15122030675411224,0.105942502617836,0.033182889223098755,-0.2064511924982071,0.04339385777711868,0.07264195382595062,0.04075620323419571,-0.11962713301181793,0.310127317905426,0.13840143382549286,0.11595183610916138,0.23506508767604828,0.01983463391661644,0.22295135259628296,0.27174249291419983,-0.16071273386478424,4
-0.043031200766563416,-0.06481317430734634,0.00802466832101345,0.20008517801761627,-0.0952395424246788,-0.25260990858078003,-0.1759815812110901,-0.06396403908729553,0.14914365112781525,0.16174474358558655,0.12891925871372223,-0.0961790606379509,-0.01764240488409996,-0.11792974174022675,-0.29488620162010193,0.23529595136642456,-0.12142311036586761,-0.17690584063529968,-0.2762923836708069,-0.1338369995355606,-0.26958397030830383,-0.2702418565750122,-0.2394620031118393,-0.22197535634040833,0.08724488317966461,0.04714421182870865,-0.13871043920516968,-0.06411262601613998,0.06286513805389404,-0.006952416151762009,0.12628506124019623,0.2882428467273712,-0.27780264616012573,-0.04801563546061516,0.13070957362651825,0.20090079307556152,0.03690077364444733,-0.1999204307794571,0.0021776556968688965,0.0653315857052803,-0.05763545259833336,0.06283343583345413,0.33076006174087524,0.1102786660194397,-0.024432560428977013,0.2596472501754761,-0.02969382330775261,0.21283914148807526,0.30429503321647644,-0.05750482156872749,5
0.07242021709680557,-0.07948505878448486,-0.18554401397705078,-0.07514964789152145,0.2618900239467621,0.34478044509887695,0.21990008652210236,0.057557713240385056,0.08930067718029022,0.1329006850719452,0.09306539595127106,-0.2062358856201172,0.30763450264930725,0.2356809824705124,-0.28994375467300415,-0.3255026936531067,0.27267029881477356,-0.16649429500102997,-0.1806471049785614,-0.24769805371761322,0.15572132170200348,-0.24347107112407684,-0.021097492426633835,-0.15255457162857056,-0.33620181679725647,0.2808580994606018,0.3338291347026825,-0.16602261364459991,-0.055873479694128036,0.14120781421661377,0.25184622406959534,0.16233627498149872,0.02057534269988537,0.30763694643974304,0.2734856605529785,0.1534442901611328,-0.13538852334022522,0.12854818999767303,0.4345816969871521,0.12225714325904846,-0.1788008213043213,-0.304566890001297,-0.3124169111251831,0.13971129059791565,0.289070725440979,0.0768618956208229,0.08702205121517181,0.2856708765029907,-0.1873559206724167,-0.005897350609302521,6
0.13279230892658234,-0.31652867794036865,-0.30390769243240356,-0.1279384046792984,0.08532106876373291,-0.1548031121492386,-0.1505715698003769,-0.08542506396770477,-0.23217731714248657,0.4203377664089203,-0.3622797429561615,-0.23721079528331757,0.12150707840919495,-0.3637131452560425,-0.3378782570362091,-0.5427888035774231,0.40589019656181335,-0.4138854146003723,-0.40293437242507935,0.2048822045326233,0.08972644805908203,-0.6434125900268555,-0.17380362749099731,-0.16415372490882874,-0.6184462904930115,0.4360470175743103,0.4070195257663727,0.2728065252304077,0.6321956515312195,0.18009255826473236,-0.036076437681913376,-0.29706650972366333,0.26563379168510437,0.0011474356288090348,-0.14301608502864838,0.19285407662391663,-0.24446794390678406,-0.008312469348311424,-0.08384349942207336,0.5866854190826416,-0.1508365422487259,0.07281508296728134,-0.07706725597381592,-0.22924743592739105,0.38250288367271423,-0.12253384292125702,0.29268816113471985,0.34102824330329895,0.11771909892559052,0.14638574421405792,7
0.007116405293345451,0.007064672186970711,-0.009311036206781864,0.002359341364353895,0.01252024807035923,0.003240378573536873,-0.0019083117367699742,0.0042234016582369804,-0.008447455242276192,-0.0011270336108282208,-0.010662148706614971,-0.005166311748325825,0.003589686006307602,0.010084849782288074,-0.009554199874401093,0.014364456757903099,-0.012267449870705605,-0.010636920109391212,-0.0031096525490283966,-0.014563234522938728,0.0057402970269322395,-0.0018142379121854901,0.0024013835936784744,0.010956725105643272,0.020004885271191597,-0.00462335953488946,0.019142409786581993,0.006701852194964886,0.008257394656538963,-0.0023930389434099197,-0.003864141646772623,-0.01695524901151657,-0.00042388506699353456,0.009406320750713348,-0.015298977494239807,0.011244293302297592,0.003371745813637972,-0.008341497741639614,-0.009694434702396393,-0.00841459073126316,0.0170124601572752,-0.0050566960126161575,0.010137630626559258,0.006957847625017166,-0.011594393290579319,-0.0008533990476280451,0.00778328999876976,-0.020223574712872505,0.0037564653903245926,0.012424128130078316,8
0.00496950838714838,-0.14000204205513,-0.004581506829708815,-0.011673204600811005,-0.025838445872068405,0.25404980778694153,0.0162858497351408,-0.015074294060468674,0.0265017319470644,0.00197046622633934,-0.014910778030753136,-0.010408650152385235,-0.14268708229064941,-0.004953534342348576,-0.004957923665642738,0.00801410898566246,0.02473681978881359,-0.18677102029323578,0.0090403500944376,-0.009309347718954086,-0.019038565456867218,0.008938254788517952,-0.016883039847016335,-0.02260301448404789,0.00707960594445467,0.012471118941903114,0.26299208402633667,-0.033652786165475845,0.052901364862918854,-0.23676270246505737,-0.018635498359799385,-0.1601932793855667,-0.01596852019429207,0.0070127155631780624,0.004710281267762184,-0.2094283550977707,-0.04373134300112724,0.02929002419114113,0.40134260058403015,0.0012637005420401692,0.010036522522568703,-0.01807532086968422,0.015183588489890099,-0.021670591086149216,-0.07852457463741302,0.012269503436982632,-0.014162136241793633,0.035158850252628326,0.0026727449148893356,0.024322858080267906,9
