0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
10
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
7
0
-1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
10
0
0
0
0
0
0
0
0
10
0
0
0
0
0
0
0
14
0
0
0
0
0
0
0
10
10
0
0
0
0
0
0
0
0
11
0
0
0
0
10
0
10
0
10
10
10
0
0
10
0
0
0
0
10
0
0
0
0
